"","char","freq"
"11290","輝煌",6
"11291","借",6
"11292","擺在",6
"11293","沉浸",6
"11294","穿過",6
"11295","湧起",6
"11296","哩",6
"11297","依靠",6
"11298","眼神",6
"11299","成績",6
"11300","搖晃",6
"11301","故事",6
"11302","買來",6
"11303","暗淡",6
"11304","吹拂",6
"11305","一行",6
"11306","化為",6
"11307","杜鵑花",6
"11308","亢奮",6
"11309","背",6
"11310","興奮",6
"11311","走向",6
"11312","河水",6
"11313","捐獻",6
"11314","意味著",6
"11315","自我",6
"11316","燈火",6
"11317","全",6
"11318","草鞋",6
"11319","鑽進",6
"11320","招呼",6
"11321","手上",6
"11322","之夜",6
"11323","燃燒",6
"11324","停戰",6
"11325","重要",6
"11326","送給",6
"11327","難得",6
"11328","不管怎麼",6
"11329","正面",6
"11330","制造",6
"11331","靈樞",6
"11332","顫抖",6
"11333","看起來",6
"11334","腰帶",6
"11335","尋思",6
"11336","走出",6
"11337","羅漢",6
"11338","目的",6
"11339","路旁",6
"11340","望",6
"11341","決定",6
"11342","多虧",6
"11343","坡道",6
"11344","遇見",6
"11345","澄明",6
"11346","那些",6
"11347","了吧",6
"11348","神",6
"11349","撒謊",6
"11350","淨",6
"11351","無人",6
"11352","增添",6
"11353","滑稽",6
"11354","三個",6
"11355","做夢",6
"11356","寫信",6
"11357","完畢",6
"11358","執事",6
"11359","動作",6
"11360","激起",6
"11361","學期",6
"11362","篩",6
"11363","本",6
"11364","無可奈何",6
"11365","衝著",6
"11366","門口",6
"11367","竹",6
"11368","驅使",6
"11369","宣告",6
"11370","前來",6
"11371","敲打",6
"11372","停留",6
"11373","桃紅色",6
"11374","船",6
"11375","哭泣",6
"11376","驚愕",6
"11377","逐漸",6
"11378","啼鳴",6
"11379","晚餐",6
"11380","雙手",6
"11381","青年",6
"11382","痕跡",6
"11383","僧",6
"11384","途中",6
"11385","一層",6
"11386","混濁",6
"11387","大雄寶殿",6
"11388","當我",6
"11389","重新",6
"11390","慣例",6
"11391","一味",6
"11392","觸摸",6
"11393","氣息",6
"11394","俯視",6
"11395","以為",6
"11396","一半",6
"11397","背景",6
"11398","焚燬",6
"11399","這句",6
"11400","的嗎",6
"11401","之一",6
"11402","法",6
"11403","朝",6
"11404","清晨",6
"11405","外出",6
"11406","三年",6
"11407","打破",6
"11408","殘暴",6
"11409","隱藏",6
"11410","洋溢",6
"11411","難",6
"11412","客廳",6
"11413","造訪",6
"11414","直勾勾",6
"11415","能力",6
"11416","灑滿",6
"11417","3",6
"11418","遇到",6
"11419","的呢",6
"11420","忽而",6
"11421","堅持",6
"11422","持續",6
"11423","幾個",6
"11424","哦",6
"11425","直到",6
"11426","家裡",6
"11427","抬起",6
"11428","大膽",6
"11429","人家",6
"11430","悄悄地",6
"11431","觀望",6
"11432","早餐",6
"11433","早課",6
"11434","或是",6
"11435","到來",6
"11436","絕望",6
"11437","波濤",6
"11438","扔",6
"11439","各種",6
"11440","告示牌",6
"11441","危險",6
"11442","散發",6
"11443","嘴唇",6
"11444","柵欄",6
"11445","了嗎",6
"11446","河口",6
"11447","原野",6
"11448","覆蓋",6
"11449","雨水",6
"11450","悲劇",6
"11451","觀賞",6
"11452","獨自一人",6
"11453","父母",6
"11454","真是",6
"11455","飛",6
"11456","遺體",6
"11457","折",6
"11458","歷史",6
"11459","誤解",6
"11460","消逝",6
"11461","度過",6
"11462","確認",6
"11463","好歹",6
"11464","前院",6
"11465","任何人",6
"11466","關係",6
"11467","抽屜",6
"11468","舔",6
"11469","坐落",6
"11470","懺悔",6
"11471","制帽",6
"11472","賦予",6
"11473","根",6
"11474","車",7
"11475","平凡",7
"11476","遠",7
"11477","決不會",7
"11478","移動",7
"11479","估計",7
"11480","一想",7
"11481","工作",7
"11482","明月",7
"11483","以外",7
"11484","廚房",7
"11485","綠色",7
"11486","灰色",7
"11487","師父",7
"11488","這雙",7
"11489","對方",7
"11490","對面",7
"11491","見過",7
"11492","活動",7
"11493","一隻",7
"11494","雲",7
"11495","形象",7
"11496","女",7
"11497","隨便",7
"11498","草叢",7
"11499","海軍",7
"11500","流瀉",7
"11501","親密",7
"11502","蚊帳",7
"11503","松",7
"11504","思索",7
"11505","竹林",7
"11506","陰郁",7
"11507","停止",7
"11508","精心",7
"11509","夏季",7
"11510","細長",7
"11511","上課",7
"11512","死亡",7
"11513","高",7
"11514","夜空",7
"11515","裹",7
"11516","一步",7
"11517","行走",7
"11518","對話",7
"11519","嘴角",7
"11520","反抗",7
"11521","這次",7
"11522","天",7
"11523","不想",7
"11524","法水院",7
"11525","辦法",7
"11526","麵",7
"11527","影響",7
"11528","旁",7
"11529","偶然",7
"11530","叢生",7
"11531","吉普車",7
"11532","白皙",7
"11533","攀登",7
"11534","細小",7
"11535","看上去",7
"11536","水面",7
"11537","夜間",7
"11538","回頭",7
"11539","窺視",7
"11540","特地",7
"11541","價值",7
"11542","流動",7
"11543","不用",7
"11544","威脅",7
"11545","天生",7
"11546","愛的",7
"11547","呻吟",7
"11548","鋪",7
"11549","災難",7
"11550","伯父",7
"11551","就將",7
"11552","延伸",7
"11553","點心",7
"11554","自從",7
"11555","移開",7
"11556","努力",7
"11557","飛翔",7
"11558","嗯",7
"11559","如實",7
"11560","觸及",7
"11561","除了",7
"11562","學費",7
"11563","情形",7
"11564","純潔",7
"11565","事實",7
"11566","背影",7
"11567","五",7
"11568","相反",7
"11569","叫",7
"11570","消息",7
"11571","雨聲",7
"11572","英語",7
"11573","腹部",7
"11574","有些",7
"11575","冰涼",7
"11576","回想起來",7
"11577","尚未",7
"11578","他用",7
"11579","嫩葉",7
"11580","堅固",7
"11581","長時間",7
"11582","重疊",7
"11583","夜",7
"11584","電影",7
"11585","黑色",7
"11586","廟",7
"11587","歎",7
"11588","修理",7
"11589","慰藉",7
"11590","羞恥",7
"11591","夏日",7
"11592","考慮",7
"11593","走進",7
"11594","仍",7
"11595","口吃",7
"11596","陳舊",7
"11597","身旁",7
"11598","酒",7
"11599","奇異",7
"11600","反射",7
"11601","只好",7
"11602","地向",7
"11603","似",7
"11604","殘留",7
"11605","活著",7
"11606","氣味",7
"11607","蒼蠅",7
"11608","幸福",7
"11609","脊背",7
"11610","還會",7
"11611","枕邊",7
"11612","優美",7
"11613","圖案",7
"11614","指",7
"11615","謙虛",7
"11616","掌心",7
"11617","時值",7
"11618","忠實",7
"11619","約莫",7
"11620","二層",7
"11621","值得",7
"11622","燒掉",7
"11623","地上",7
"11624","空間",7
"11625","鳥兒",7
"11626","催促",7
"11627","使勁",7
"11628","火葬場",7
"11629","左右",7
"11630","就是說",7
"11631","碰撞",7
"11632","使用",7
"11633","曾經",7
"11634","極了",7
"11635","鑰匙",7
"11636","一類",7
"11637","類型",7
"11638","作用",7
"11639","時分",7
"11640","深夜",7
"11641","怎麼樣",7
"11642","拱北",7
"11643","出去",7
"11644","大海",7
"11645","自身",7
"11646","竟然",7
"11647","報紙",7
"11648","欄桿",7
"11649","同一",7
"11650","路上",7
"11651","前方",7
"11652","才能",7
"11653","急匆匆",7
"11654","忌辰",7
"11655","村莊",7
"11656","土地",7
"11657","綻開",7
"11658","誇張",7
"11659","玻璃",7
"11660","雲朵",7
"11661","之類",7
"11662","還在",7
"11663","其實",7
"11664","臉色",7
"11665","凝視",7
"11666","簡單",7
"11667","進",7
"11668","默默地",7
"11669","內心世界",7
"11670","自行車",7
"11671","石",7
"11672","良久",7
"11673","11",7
"11674","這番",7
"11675","菊花",7
"11676","無比",8
"11677","處處",8
"11678","最初",8
"11679","海角",8
"11680","問道",8
"11681","社會",8
"11682","疏遠",8
"11683","帶來",8
"11684","所說",8
"11685","詛咒",8
"11686","原因",8
"11687","快感",8
"11688","腳步",8
"11689","信賴",8
"11690","逢",8
"11691","木賊",8
"11692","厭惡",8
"11693","包袱",8
"11694","嘗試",8
"11695","保證",8
"11696","一件",8
"11697","各個",8
"11698","僧侶",8
"11699","一個個",8
"11700","實像",8
"11701","奪走",8
"11702","表面",8
"11703","儀式",8
"11704","一株",8
"11705","不足",8
"11706","到處",8
"11707","具有",8
"11708","第一",8
"11709","荒涼",8
"11710","坦白",8
"11711","感受",8
"11712","中間",8
"11713","佛教",8
"11714","要求",8
"11715","忽然",8
"11716","等等",8
"11717","哪",8
"11718","灰暗",8
"11719","南禪寺",8
"11720","苦惱",8
"11721","柔軟",8
"11722","貼",8
"11723","生命",8
"11724","金色",8
"11725","心裡",8
"11726","文字",8
"11727","明顯",8
"11728","熟悉",8
"11729","缺乏",8
"11730","響起",8
"11731","群",8
"11732","嵐山",8
"11733","不知不覺",8
"11734","察覺",8
"11735","不讓",8
"11736","找到",8
"11737","擴展",8
"11738","冰冷",8
"11739","是否",8
"11740","結合",8
"11741","遠去",8
"11742","內側",8
"11743","通向",8
"11744","近",8
"11745","多少",8
"11746","模型",8
"11747","頭",8
"11748","臨濟",8
"11749","一派",8
"11750","這邊",8
"11751","走到",8
"11752","正好",8
"11753","正如",8
"11754","相同",8
"11755","寬恕",8
"11756","決心",8
"11757","下方",8
"11758","皺紋",8
"11759","應",8
"11760","哪兒",8
"11761","處",8
"11762","也就是說",8
"11763","按照",8
"11764","列車",8
"11765","觀看",8
"11766","每次",8
"11767","管",8
"11768","10",8
"11769","純粹",8
"11770","在於",8
"11771","叫做",8
"11772","無論",8
"11773","毫不",8
"11774","全身",8
"11775","衣兜",8
"11776","光景",8
"11777","廊道",8
"11778","優雅",8
"11779","墓",8
"11780","振翅",8
"11781","那時",8
"11782","不論",8
"11783","嚮導",8
"11784","一人",8
"11785","一番",8
"11786","仔細",8
"11787","議論",8
"11788","方面",8
"11789","月亮",8
"11790","圍著",8
"11791","木",8
"11792","處在",8
"11793","當天",8
"11794","空氣",8
"11795","給人",8
"11796","玩意兒",8
"11797","程度",8
"11798","隱約",8
"11799","而已",8
"11800","遠處",8
"11801","軀體",8
"11802","一年",8
"11803","投影",8
"11804","毫無意義",8
"11805","惟一",8
"11806","緊緊",8
"11807","完整",8
"11808","尋找",8
"11809","鈴聲",8
"11810","或許",8
"11811","但願",8
"11812","擔心",8
"11813","無計其數",8
"11814","這位",8
"11815","大聲",8
"11816","了解",8
"11817","試圖",8
"11818","讀",8
"11819","眼下",8
"11820","車站",8
"11821","煤煙",8
"11822","街",8
"11823","映照",8
"11824","在我心中",8
"11825","香煙",8
"11826","隨著",8
"11827","笑聲",8
"11828","不管",8
"11829","憑",8
"11830","帶著",9
"11831","準備",9
"11832","自由",9
"11833","多半",9
"11834","哲學",9
"11835","無意",9
"11836","擺",9
"11837","旅館",9
"11838","鴇母",9
"11839","念頭",9
"11840","僧衣",9
"11841","白晝",9
"11842","講述",9
"11843","一根",9
"11844","昔日",9
"11845","彼此",9
"11846","根據",9
"11847","佯裝",9
"11848","字",9
"11849","心頭",9
"11850","寡婦",9
"11851","地望",9
"11852","承認",9
"11853","總之",9
"11854","促使",9
"11855","放心",9
"11856","進入",9
"11857","情景",9
"11858","葉子",9
"11859","眼簾",9
"11860","出於",9
"11861","習慣",9
"11862","願意",9
"11863","不幸",9
"11864","神色",9
"11865","這也",9
"11866","激烈",9
"11867","解放",9
"11868","高興",9
"11869","無限",9
"11870","沒",9
"11871","相互",9
"11872","異樣",9
"11873","腦袋",9
"11874","顯示",9
"11875","我要",9
"11876","這條",9
"11877","提出",9
"11878","快樂",9
"11879","脖頸",9
"11880","紋絲不動",9
"11881","屹立",9
"11882","閃光",9
"11883","嘴",9
"11884","夢",9
"11885","官能",9
"11886","羅",9
"11887","上來",9
"11888","手裡",9
"11889","半",9
"11890","副",9
"11891","房東",9
"11892","既然",9
"11893","討厭",9
"11894","池畔",9
"11895","捨",9
"11896","上空",9
"11897","三層",9
"11898","眾",9
"11899","殘酷",9
"11900","分",9
"11901","一段",9
"11902","不可",9
"11903","那天",9
"11904","物質",9
"11905","關心",9
"11906","拉",9
"11907","如何",9
"11908","肌膚",9
"11909","返回",9
"11910","金箔",9
"11911","可憐",9
"11912","宛如",9
"11913","起身",9
"11914","夕陽",9
"11915","模樣",9
"11916","詮",9
"11917","頑固",9
"11918","工人",9
"11919","物體",9
"11920","火車",9
"11921","不動",9
"11922","義滿",9
"11923","伸向",9
"11924","殿",9
"11925","頭腦",9
"11926","意志",9
"11927","選擇",9
"11928","心想",9
"11929","舊",9
"11930","寒冷",9
"11931","斬貓",9
"11932","走過",9
"11933","名叫",9
"11934","呈現出",9
"11935","大門",9
"11936","山頂",9
"11937","金剛",9
"11938","春天",9
"11939","出發",9
"11940","縱火",9
"11941","平時",9
"11942","無與倫比",9
"11943","遙遠",9
"11944","翌日",9
"11945","要是",9
"11946","火苗",9
"11947","寬",9
"11948","命運",9
"11949","僅僅",9
"11950","上學",9
"11951","偶爾",9
"11952","抓住",9
"11953","掏出",9
"11954","漆黑",9
"11955","沉默",9
"11956","聯結",9
"11957","增加",9
"11958","舞鶴",9
"11959","刮",9
"11960","再說",9
"11961","深處",10
"11962","期待",10
"11963","聯系",10
"11964","顏色",10
"11965","承受",10
"11966","坐",10
"11967","支撐",10
"11968","過了",10
"11969","或者",10
"11970","出走",10
"11971","關系",10
"11972","如果說",10
"11973","擺脫",10
"11974","中央",10
"11975","色彩",10
"11976","距",10
"11977","之下",10
"11978","吹奏",10
"11979","6",10
"11980","無形",10
"11981","打掃",10
"11982","這回",10
"11983","仰望",10
"11984","所在",10
"11985","方才",10
"11986","化身",10
"11987","思緒",10
"11988","性",10
"11989","進行",10
"11990","望了望",10
"11991","一位",10
"11992","回去",10
"11993","怎樣",10
"11994","兩個",10
"11995","毀滅",10
"11996","相當",10
"11997","計劃",10
"11998","輕蔑",10
"11999","紅色",10
"12000","總覺",10
"12001","虛無",10
"12002","各自",10
"12003","躺",10
"12004","這才",10
"12005","胸脯",10
"12006","交往",10
"12007","群山",10
"12008","待",10
"12009","聽到",10
"12010","架",10
"12011","正",10
"12012","不在",10
"12013","做出",10
"12014","仍然",10
"12015","說不定",10
"12016","無言",10
"12017","一角",10
"12018","心靈",10
"12019","壁龕",10
"12020","光明",10
"12021","火焰",10
"12022","工廠",10
"12023","感",10
"12024","比起",10
"12025","腳步聲",10
"12026","掛著",10
"12027","盒飯",10
"12028","白色",10
"12029","動物",10
"12030","則",10
"12031","以前",10
"12032","說出",10
"12033","居住",10
"12034","感動",10
"12035","有人",10
"12036","倒",10
"12037","哪怕",10
"12038","買",10
"12039","一旦",10
"12040","道路",10
"12041","施主",10
"12042","往常",10
"12043","鳥",10
"12044","看看",10
"12045","見證人",10
"12046","鏡湖",10
"12047","新鮮",10
"12048","草",10
"12049","即將",10
"12050","黎明前",10
"12051","些",10
"12052","當時",10
"12053","白",10
"12054","有關",10
"12055","預感",10
"12056","心情",10
"12057","其他",10
"12058","儘管",10
"12059","沐浴",10
"12060","包裹",10
"12061","記得",10
"12062","絕不",10
"12063","凝望",10
"12064","儘管如此",10
"12065","戰敗",10
"12066","當年",10
"12067","一部分",10
"12068","必要",10
"12069","情緒",10
"12070","當",10
"12071","種種",10
"12072","保護",10
"12073","張開",10
"12074","結束",10
"12075","師兄弟",10
"12076","敞開",10
"12077","愈發",10
"12078","拉門",10
"12079","州",11
"12080","黑市",11
"12081","悲傷",11
"12082","黑夜",11
"12083","理由",11
"12084","快活",11
"12085","蹲",11
"12086","似是",11
"12087","寫",11
"12088","公寓",11
"12089","機會",11
"12090","男子",11
"12091","門扉",11
"12092","不到",11
"12093","泛起",11
"12094","打算",11
"12095","法師",11
"12096","靠近",11
"12097","注意",11
"12098","院",11
"12099","清晰",11
"12100","剛才",11
"12101","得到",11
"12102","形狀",11
"12103","靠",11
"12104","夢見",11
"12105","並不",11
"12106","地獄",11
"12107","帳子",11
"12108","卻是",11
"12109","燈",11
"12110","解開",11
"12111","保持",11
"12112","微微",11
"12113","真正",11
"12114","早就",11
"12115","來時",11
"12116","者",11
"12117","建築",11
"12118","短暫",11
"12119","深深地",11
"12120","明天",11
"12121","性格",11
"12122","我並",11
"12123","說話",11
"12124","學習",11
"12125","永恆",11
"12126","非",11
"12127","旋即",11
"12128","不要",11
"12129","從未",11
"12130","不僅",11
"12131","態度",11
"12132","參觀",11
"12133","方向",11
"12134","石頭",11
"12135","明確",11
"12136","既",11
"12137","書",11
"12138","實在",11
"12139","叔父",11
"12140","面孔",11
"12141","越來越",11
"12142","死去",11
"12143","沿著",11
"12144","寂靜",11
"12145","手指",11
"12146","一張",11
"12147","庭院",11
"12148","加上",11
"12149","狗",11
"12150","奔跑",11
"12151","趙",11
"12152","和服",11
"12153","類似",11
"12154","毋寧",11
"12155","堅定",11
"12156","起床",11
"12157","太陽",12
"12158","鞠",12
"12159","洞",12
"12160","稻草",12
"12161","照耀",12
"12162","陶醉",12
"12163","恢復",12
"12164","一聲",12
"12165","太",12
"12166","只顧",12
"12167","拋棄",12
"12168","潮音",12
"12169","害怕",12
"12170","車廂",12
"12171","微笑",12
"12172","明亮",12
"12173","決不",12
"12174","帶有",12
"12175","接著",12
"12176","大衣",12
"12177","罪惡",12
"12178","過的",12
"12179","形成",12
"12180","改變",12
"12181","無數",12
"12182","來看",12
"12183","一條",12
"12184","實際上",12
"12185","警官",12
"12186","假使",12
"12187","暗示",12
"12188","至今",12
"12189","殺",12
"12190","親切",12
"12191","這段",12
"12192","出門",12
"12193","一帶",12
"12194","雨",12
"12195","體驗",12
"12196","燈光",12
"12197","小姐",12
"12198","踩",12
"12199","受到",12
"12200","神社",12
"12201","印象",12
"12202","准備",12
"12203","回",12
"12204","懂得",12
"12205","體育場",12
"12206","夢想",12
"12207","忍受",12
"12208","滿",12
"12209","禪海",12
"12210","方法",12
"12211","旅行",12
"12212","望著",12
"12213","全然",12
"12214","中斷",12
"12215","不曾",12
"12216","公開",12
"12217","說明",12
"12218","恐怕",12
"12219","望見",12
"12220","這座",12
"12221","互相",12
"12222","東京",12
"12223","夏天",12
"12224","小時",12
"12225","鮮明",12
"12226","譬如",12
"12227","朦朧",12
"12228","同學",12
"12229","意思",12
"12230","兩",12
"12231","完成",12
"12232","故意",12
