"","x"
"8588","不管怎麼樣"
"8589","下個月回老家之前"
"8590","我盡量拿出對策來"
"8591","你也要有這點思想準備同"
"8592","」
    進入6月"
"8593","重要的課程漸少"
"8594","學生們各自開槍做畫故里的準備"
"8595","這是難以忘懷的6月10日發生的事"
"8596","
    一清早起"
"8597","雨就下個不停"
"8598","入夜"
"8599","變成詩防大雨了"
"8600","晚餐後"
"8601","我在自己的房間裡讀書"
"8602","晚上八點光景"
"8603","從客殿通往大書院前走廊上傳來了腳步聲"
"8604","像是有來賓造訪難得不外出的老師的住處"
"8605","但是"
"8606","那腳步聲有點奇異"
"8607","好似亂雨敲打木板ti的聲音"
"8608","前邊領路的師兄弟的腳步聲是穩重而有規律的"
"8609","而客人的腳步走在底退的舊木板上卻發出了異樣的吱吱聲"
"8610","且相當的遲緩"
"8611","
    雨聲籠罩著鹿范寺黑暗的屋格"
"8612","濺落在古老的大寺廟的兩"
"8613","圓滿無數空蕩蕩的帶零臭味的房間"
"8614","可以說"
"8615","雨完全佔據了在"
"8616","無論在廚房、執事宿舍、殿司宿舍"
"8617","還是在客設"
"8618","充盈於耳的是雨聲"
"8619","我想"
"8620","現在佔據著金閣的是雨"
"8621","我把房間的拉門打開了一條縫"
"8622","只見鋪滿石子的小中院溢滿了雨水"
"8623","水從這石子流向那石子"
"8624","邁出了光澤的黑色脊背"
"8625","
    新來的師兄弟從老師的起居室折了回來"
"8626","把頭探進我的房間"
"8627","說"
"8628","
    「有個叫柏木的學生到老師的房間去了"
"8629","他不是你的朋友嗎"
"8630","」
    我頓時不安起來"
"8631","這個白天任小學老師、架著一副近視鏡的漢子剛要走"
"8632","我就把他叫住"
"8633","請他進屋裡來"
"8634","因為我無法忍受一邊想像在大書院的那番對話"
"8635","一邊孤身獨影地待著時的氛圍"
"8636","
    過了五六分鐘"
"8637","傳來了老師的搖鈴聲"
"8638","鈴聲震破了雨聲"
"8639","凜然地響徹了四方"
"8640","復又戛然而止"
"8641","我們面面相覷"
"8642","
    「叫你吶"
"8643","」新來的師兄弟說"
"8644","
    我勉強地站起身來"
"8645","
    老師在桌上攤放著按了我的拇指紋的借據"
"8646","他拿起借據一角"
"8647","讓跪坐在廊道上的我瞧了瞧"
"8648","沒讓我進屋"
"8649","
    「這確實是你的指紋吧"
"8650","」
    「是"
"8651","」我回答道"
"8652","
    「你干了讓我們為難的事啊"
"8653","今後若再發生這等事"
"8654","寺廟就無法再留你了"
"8655","請你好生記住"
"8656","另外還有……」老師話到這裡"
"8657","就緘口不言"
"8658","大概是顧忌柏木在場吧"
"8659","接著他又說"
"8660","「錢由我來還"
"8661","你可以退下去了"
"8662","」
    這句話使我有閒暇看了看柏木的臉"
"8663","他帶著一種奇妙的神色坐在那裡"
"8664","他到底把視線從我身上移開了"
"8665","行惡時的他做出的一副表情"
"8666","似是自己意識不到的、從性格的核心拍出來的、最純潔的"
"8667","只有我才瞭解這一點"
"8668","
    我回到了自己的房間"
"8669","雨聲淅瀝"
"8670","我在孤獨中驀地獲得了解放"
"8671","師兄弟已經不在了"
"8672","
    「寺廟就無法再困你了"
"8673","」老師說"
"8674","我第一次從老師的嘴裡聽到這句話"
"8675","可以說我得到老師的許諾了"
"8676","突然間"
"8677","事態變得明朗了"
"8678","老師早就有了驅逐我的念頭"
"8679","我必須果斷從速行事"
"8680","
    假使柏木沒有採取像今晚這樣的行動"
"8681","我也就沒有機會從老師的嘴裡聽到這句話"
"8682","也許會再推遲果斷的行動"
"8683","一想到給我下決心的力量是柏木"
"8684","我的心頭就油然湧起一段對他的奇妙的感謝之情"
"8685","
    雨勢沒有減弱的兆頭"
"8686","時令6月"
"8687","還覺微寒"
"8688","昏暗的燈光下"
"8689","被門板圍起的五鋪席寬的儲藏室顯得特別荒涼"
"8690","這就是我前住房"
"8691","或許不久我就會從這裡被攆走"
"8692","房間裡沒有任何裝飾"
"8693","變了色的角席的黑邊已經破損、歪扭"
"8694","露出硬線來了"
"8695","進入黑暗的房間"
"8696","擰開電燈時"
"8697","我的腳趾經常被破席拴住"
"8698","可我也沒有去修補一下"
"8699","我的生活熱情與鋪席這類事是毫不相關的"
"8700","
    夏季臨近"
"8701","五鋪席寬房間的空間"
"8702","充滿了我的又餿又臭的氣味"
"8703","可笑的是"
"8704","我是僧侶"
"8705","而且帶有青年人的體具"
"8706","臭氣甚至滲入四個角落上的黑惺惺的大舊柱子和舊板門裡"
"8707","這些東西經過天長日久"
"8708","從老朽的木紋縫裡散出了小生物的惡臭來"
"8709","這些往子和板門化為半帶腥臭味的不動的生物"
"8710","
    這時候"
"8711","剛才那種奇異的腳步聲從走廊上傳了過來"
"8712","我站起身子"
"8713","走到廊道上"
"8714","只見柏木以承受著老師起居室的燈光的陸舟極高舉起的濡濕了的黑乎乎的綠色樹梢為背景"
"8715","呆然立在那裡一動不動"
"8716","姿勢活像是機械動作突然停止似的"
"8717","我的臉上浮現了微笑"
"8718","柏木看到我"
"8719","臉上才露出了近似恐怖的神情"
"8720","我對此心滿意足"
"8721","我說"
"8722","
    「到我的房間裡來坐坐吧"
"8723","」
    「什麼呀"
"8724","別嚇唬人嘛"
"8725","你這個人真怪"
"8726","」
    ……柏木總算用平時蹲坐的動作"
"8727","慢悠悠地側著身子坐在我勸坐的薄坐墊上"
"8728","他抬起頭來掃視了房間一圈"
"8729","雨聲像一塊厚厚的垂帝機戶外封閉起來"
"8730","濺在窗外窄廊上的雨點"
"8731","偶然反彈在拉門上"
"8732","
    「嘿"
"8733","你別怨我呀"
"8734","我所以不得不打出這一手"
"8735","完全是你自作自受的結果"
"8736","不去說它了"
"8737","」他說著從兜裡掏出了一個印有鹿苑寺字樣的信封"
"8738","數了數鈔票"
"8739","鈔票是今年正月發行的嶄新的千元票"
"8740","只有三張"
"8741","我說"
"8742","
    「這裡的鈔票很整潔吧"
"8743","老師有個潔癖"
"8744","每隔三天就讓副司拿零錢到銀行去兌換新票"
"8745","」
    「瞧"
"8746","只有三張"
"8747","你們這裡的住持真吝嗇"
"8748","說什麼是學生之間的借貸"
"8749","付利息是不能承認的"
"8750","然而"
"8751","他自己卻拚命地賺"
"8752","」
    柏木這種意想不到的失望"
"8753","使我由衷地感到愉快"
"8754","我毫無顧慮地笑了"
"8755","柏木也隨之笑了"
"8756","然而"
"8757","這種和解只是短暫的一瞬間"
"8758","收起笑臉的他"
"8759","望了望我的領頭"
"8760","像是要推開我似地說"
"8761","
    「我知道了"
"8762","最近你想幹一件毀滅性的事吧"
"8763","」
    我吃力地支撐著他的視線的力量"
"8764","但一想到他那種對「毀滅性」的理解與我的志向背反甚遠"
"8765","我就又恢復了平靜"
"8766","我的回答絲毫也不結巴了"
"8767","
    「不……沒什麼」
    「是嗎"
"8768","你真是個怪人"
"8769","你這傢伙是我迄今見過的人中最怪的一個閃"
"8770","」
    我知道這句話是衝著我嘴角尚未消失的可愛的微笑而來的"
"8771","然而我確實預想到他絕對體察不到我心中湧出的感謝的意味"
"8772","這種確實的預想"
"8773","使我更加自然地舒展我的微笑"
"8774","在人世間通常的友情的平面上"
"8775","我提出這樣的問題"
"8776","
    「你已經決定回老家了嗎"
"8777","」
    「嗯"
"8778","打算明天回去"
"8779","過過三富的夏天吧"
"8780","雖說那裡也很寂寞……」
    「最近就不能在學校見面嘍"
"8781","」
    「還說呢"
"8782","你壓根兒就沒來上課嘛"
"8783","」
    話剛落地"
"8784","柏木連忙解開制服的胸扣"
"8785","摸了摸裡兜"
"8786","「回老家之前"
"8787","我想讓你高興高興"
"8788","就把它帶來了"
"8789","你不是曾亂出高價把這傢伙買來嗎"
"8790","」
    他將四五封信扔在我的書桌上"
"8791","看見寄信人的名字"
"8792","我大吃一驚"
"8793","這時柏木若無其事地說"
"8794","
    「你不妨讀讀吧"
"8795","這是鶴川的遺物"
"8796","」
    「你同鶴川的關係很親密嗎"
"8797","」
    「算是吧"
"8798","我同他是很親密"
"8799","不過"
"8800","他生前很不願意讓人看出他是我的朋友"
"8801","儘管如此"
"8802","他惟獨對我才說心裡話"
"8803","他過世已經三年了"
"8804","他的信也可以讓人看了"
"8805","特別是你同他很親密"
"8806","我早就打算找個機會單獨讓你看看"
"8807","」
    寫信日期都是臨死前的日子"
"8808","1947年5月幾乎是每天一封"
"8809","從東京寄給柏木的"
"8810","他沒有給我寄過一封信"
"8811","這樣看來"
"8812","他回到東京的翌日就每天給柏木寫信了"
"8813","字跡無疑是鶴川的"
"8814","字體帶稜帶角"
"8815","十分稚拙"
"8816","我不免有點妒忌"
"8817","鶴川在我面前沒有任何虛偽"
"8818","總是表現出透明的感情"
"8819","且偶然還說幾句柏木的壞話"
"8820","非難我同柏木的交往"
"8821","而他自己卻一味對我隱瞞與柏木之間這樣親密的交情"
"8822","
    我按寫信日期順序"
"8823","開始閱讀他寫在薄信紙上的小字"
"8824","文筆之差無法形容"
"8825","思考也處處停滯"
"8826","不易讀下去"
"8827","不過"
"8828","從文章的前後來看"
"8829","字裡行間隱約流露出痛苦的情緒來"
"8830","讀到最後的信時"
"8831","鶴川的苦痛就鮮明地躍然紙上了"
"8832","隨著一封封讀下去"
"8833","我潸潸淚下"
"8834","我雖然哭泣"
"8835","但心中卻驚愕於鶴川這種凡庸的苦惱"
"8836","
    那只不過是一樁隨處都會存在的小小的戀愛事件罷了"
"8837","也只不過是同雙親不允許的對象進行不幸的不請世故的戀愛罷了"
"8838","大概這是寫信的鶴川本人不覺間犯了感情的誇張吧"
"8839","下面這段話使我愕然"
"8840","
    「現在回想起來"
"8841","這樁不幸的戀愛"
"8842","可能是由於我的不幸的心靈造成的"
"8843","我天生擁有一顆灰暗的心"
"8844","我的心似乎未曾懂得悠然的開朗"
"8845","」
    讀完的這最後一封信的結尾"
"8846","是用激流般的語調來終了的"
"8847","這時"
"8848","我才對迄今做夢也沒有想到的疑惑恍然大悟"
"8849","
    「說不定是……」
    我剛開口"
"8850","柏木就向我點了點頭"
"8851","
    「是啊"
"8852","是自殺"
"8853","我只能這樣認為"
"8854","他家裡人為了體面"
"8855","才搬出死在什麼卡車底下的故事來"
"8856","」
    我憤怒了"
"8857","結結巴巴地追問柏木"
"8858","
    「你、你給他寫、寫回信了吧"
"8859","」
    「寫了"
"8860","據說是在他死後才送到的"
"8861","」
    「你寫了什麼"
"8862","」
    「只寫了『你別死』幾個字"
"8863","」
    我緘口不言了"
"8864","
    我一直確信感覺不曾欺騙過我"
"8865","如今這種確信變得徒勞了"
"8866","柏木點明了要害"
"8867","
    「怎麼樣"
"8868","讀了它"
"8869","你的人生觀是不是改變了"
"8870","計劃是不是要重新修訂"
"8871","」
    鶴川辭世三年後"
"8872","柏木讓我讀這幾封信"
"8873","他的用意是非常明顯的"
"8874","我雖然受到如此的衝擊"
"8875","但他少年時躺在茂盛的夏草上"
"8876","陽光透過葉縫隙流瀉下來的斑斑點點地落在他的白襯衫上的情景"
"8877","並沒有從我的記憶中消褪"
"8878","鶴川作古了"
"8879","三年後他這樣地變形"
"8880","托付於他的東西同死一起消失了"
"8881","這一瞬間"
"8882","這些東西卻反而以另一種現實性復甦了"
"8883","比起記憶的意義來"
"8884","我更相信記憶的實質"
"8885","因為我確信"
"8886","不信賴它的話"
"8887","生的本身就勢必處在崩潰的狀態……柏木俯視著我"
"8888","他滿足於地的手竟敢對精神進行殺戮"
"8889","
    「怎麼樣"
"8890","心裡準有什麼東西毀掉了吧"
"8891","我是是忍受不了看到朋友抱著容易毀掉的東西而活著"
"8892","我的親切表現"
"8893","就是只顧把它毀掉"
"8894","」
    「如果不毀掉呢"
"8895","你怎麼辦"
"8896","」
    「你太稚氣了"
"8897","不要不服輸嘛"
"8898","」柏木嘲笑了"
"8899","「我想讓你知道"
"8900","認識是能夠使這個世界變形的"
"8901","聽明白了吧"
"8902","其他任何東西都不能改變任何一個世界"
"8903","只有認識"
"8904","才能使世界在不變的情況下"
"8905","在原來的狀態下變形"
"8906","從認識的眼光來看"
"8907","世界是永久不變的"
"8908","而且也是永久變形的"
"8909","也許你會說這又有什麼用呢"
"8910","但是可以說"
"8911","為了能夠忍受這種生"
"8912","人類掌握認識的武器"
"8913","動物就不需要這種玩藝兒"
"8914","因為動物沒有什麼忍受生的意識啊"
"8915","認識就是生的忍受性原封不動地變成人類的武器"
"8916","儘管如此"
"8917","那種忍受性絲毫也未能減輕"
"8918","僅此而且"
"8919","」
    「你不認為忍受生還有別的辦法嗎"
